351182.289,2225156.167
351040.471,2225892.213
351068.835,2226177.252
351437.56,2226177.252
351465.923,2226235.47
351352.47,2226460.887
351125.562,2226716.158
350955.381,2226716.158
350841.927,2226857.975
350610.082,2226943.066
350161.203,2226971.429
350161.203,2227056.52
350217.93,2227283.428
350444.838,2227311.791
350529.929,2227455.272
350643.383,2227538.699
350643.383,2227708.88
350529.929,2227737.243
350529.929,2227822.334
350643.383,2227879.061
350671.746,2227992.515
350898.654,2228304.513
351234.67,2228304.513
351522.651,2228361.24
351721.195,2228332.876
351721.195,2228956.873
351976.466,2229098.69
352600.463,2229183.781
352401.918,2229410.689
352401.918,2229465.146
352316.828,2229495.779
352231.738,2229609.233
352260.101,2229718.012
352175.01,2229807.777
352033.193,2229864.504
351607.741,2230148.139
